iter	MultiClass
4356	0.1218291999
4357	0.1218030271
4358	0.1217807158
4359	0.1217462684
4360	0.1217260812
4361	0.121699262
4362	0.1216916659
4363	0.1216485168
4364	0.1216373247
4365	0.1216147587
4366	0.1215978389
4367	0.1215734577
4368	0.1215332573
4369	0.1214970312
4370	0.1214880644
4371	0.1214661285
4372	0.1214251796
4373	0.1213802853
4374	0.1213567014
4375	0.1213492406
4376	0.1213023081
4377	0.1212782988
4378	0.1212691771
4379	0.1212289173
4380	0.1212048796
4381	0.1211784823
4382	0.1211672892
4383	0.1211471142
4384	0.1211003285
4385	0.1210751264
4386	0.1210526881
4387	0.1210185523
4388	0.1209967679
4389	0.1209852819
4390	0.1209801969
4391	0.1209691238
4392	0.1209477763
4393	0.1209213424
4394	0.1209115925
4395	0.1208879943
4396	0.1208808672
4397	0.1208721427
4398	0.1208609383
4399	0.1208381652
4400	0.1208000873
4401	0.1207644254
4402	0.1207388736
4403	0.120726411
4404	0.1206972412
4405	0.1206836944
4406	0.1206600377
4407	0.1206244471
4408	0.120601549
4409	0.1205901411
4410	0.120579374
4411	0.1205553587
4412	0.1205315694
4413	0.1204824104
4414	0.1204544592
4415	0.1204430455
4416	0.1204292089
4417	0.1203869406
4418	0.1203584668
4419	0.1203180343
4420	0.120301798
4421	0.1202884662
4422	0.1202651098
4423	0.1202392646
4424	0.1202201662
4425	0.1201777912
4426	0.1201671585
4427	0.1201360817
4428	0.120114209
4429	0.1200991499
4430	0.120085022
4431	0.1200547009
4432	0.1200326537
4433	0.1200190692
4434	0.1199942287
4435	0.1199554794
4436	0.1199214182
4437	0.119883658
4438	0.1198507087
4439	0.1198451532
4440	0.1197988441
4441	0.1197654674
4442	0.119734606
4443	0.1197223253
4444	0.1196766746
4445	0.1196554071
4446	0.1196499102
4447	0.1195959133
4448	0.1195635729
4449	0.1195380484
4450	0.1194989522
4451	0.1194932088
4452	0.1194748625
4453	0.1194707377
4454	0.1194438601
4455	0.1194396133
4456	0.1194164937
4457	0.119404586
4458	0.1193868047
4459	0.1193489815
4460	0.1193013952
4461	0.1192787893
4462	0.1192705444
4463	0.1192452345
4464	0.1192200823
4465	0.1192108703
4466	0.1191998275
4467	0.1191801041
4468	0.1191660654
4469	0.1191244282
4470	0.1190904186
4471	0.1190592833
4472	0.119049364
4473	0.1190317537
4474	0.1189940128
4475	0.1189774718
4476	0.1189588098
4477	0.1189233978
4478	0.1189044327
4479	0.1188900176
4480	0.1188746173
4481	0.1188441686
4482	0.1188271621
4483	0.1187906118
4484	0.1187826294
4485	0.1187473053
4486	0.1187064501
4487	0.1186880296
4488	0.1186662417
4489	0.1186500972
4490	0.11861919
4491	0.1186051876
4492	0.1185960402
4493	0.1185902335
4494	0.1185449257
4495	0.118529753
4496	0.1185061266
4497	0.1184840827
4498	0.1184573096
4499	0.1184199917
4500	0.1184048794
4501	0.1183808402
4502	0.1183594982
4503	0.1183306012
4504	0.1183024425
4505	0.1182841773
4506	0.1182704791
4507	0.1182448987
4508	0.1182258323
4509	0.1181858595
4510	0.118151069
4511	0.118139453
4512	0.118119128
4513	0.118108576
4514	0.1180901947
4515	0.1180623417
4516	0.1180489164
4517	0.1180392849
4518	0.1180181354
4519	0.1179895851
4520	0.1179761926
4521	0.1179512127
4522	0.1179392629
4523	0.117891228
4524	0.1178753738
4525	0.1178482164
4526	0.1178015647
4527	0.1177641863
4528	0.1177474916
4529	0.1177023231
4530	0.1176573812
4531	0.1176201998
4532	0.1176016958
4533	0.1175909864
4534	0.1175679684
4535	0.1175273867
4536	0.1175179314
4537	0.117474172
4538	0.117443416
4539	0.117417425
4540	0.117395855
4541	0.1173708722
4542	0.1173623591
4543	0.1173416352
4544	0.117289466
4545	0.1172649335
4546	0.1172370292
4547	0.1172025888
4548	0.1171633445
4549	0.117154481
4550	0.1171329315
4551	0.1171160723
4552	0.1171024882
4553	0.1170951253
4554	0.1170468401
4555	0.1170229376
4556	0.1170006341
4557	0.1169590588
4558	0.1169217619
4559	0.1169146575
4560	0.1168863827
4561	0.116853164
4562	0.1168169669
4563	0.1167772079
4564	0.1167703862
4565	0.1167328233
4566	0.1167197079
4567	0.1166968902
4568	0.1166755189
4569	0.1166650206
4570	0.1166469781
4571	0.1166018463
4572	0.1165927442
4573	0.1165501609
4574	0.1165112725
4575	0.1164899106
4576	0.116462454
4577	0.1164435519
4578	0.1164173234
4579	0.116397593
4580	0.1163800832
4581	0.116365971
4582	0.1163108412
4583	0.1162862033
4584	0.1162527207
4585	0.116233359
4586	0.1162085277
4587	0.116195823
4588	0.1161774464
4589	0.116130649
4590	0.1161168971
4591	0.1160870594
4592	0.1160798879
4593	0.116065921
4594	0.116046639
4595	0.1160229925
4596	0.1159797677
4597	0.1159643408
4598	0.1159456145
4599	0.1159254237
4600	0.1159021346
4601	0.1158750093
4602	0.1158639208
4603	0.1158546504
4604	0.115832527
4605	0.1158222246
4606	0.1158128628
4607	0.1157977064
4608	0.1157873418
4609	0.1157579043
4610	0.115740398
4611	0.1157064954
4612	0.1156688804
4613	0.1156301765
4614	0.1156051274
4615	0.1155853709
4616	0.115572864
4617	0.1155348987
4618	0.1155221051
4619	0.1155027083
4620	0.1154848275
4621	0.1154666754
4622	0.1154459399
4623	0.1154254069
4624	0.1153996305
4625	0.1153649249
4626	0.1153176297
4627	0.1152877572
4628	0.1152722353
4629	0.1152287187
4630	0.1152028208
4631	0.1151836129
4632	0.1151730497
4633	0.115153154
4634	0.1151338665
4635	0.115101388
4636	0.1150662633
4637	0.1150393233
4638	0.1150314905
4639	0.1149958657
4640	0.1149731463
4641	0.1149485072
4642	0.1149337164
4643	0.1149167835
4644	0.1148845378
4645	0.1148527799
4646	0.1148262501
4647	0.1147889435
4648	0.1147777096
4649	0.11475469
4650	0.1147259998
4651	0.1146876546
4652	0.1146602908
4653	0.114650916
4654	0.114642736
4655	0.1146073908
4656	0.1145660628
4657	0.1145383105
4658	0.1145029396
4659	0.1144764379
4660	0.1144605351
4661	0.1144258903
4662	0.1144146193
4663	0.1144042606
4664	0.1143609977
4665	0.1143389038
4666	0.1143279769
4667	0.1143131931
4668	0.1142892667
4669	0.1142598831
4670	0.1142366443
4671	0.114203774
4672	0.1141924922
4673	0.114173895
4674	0.1141466962
4675	0.1141198713
4676	0.1140658688
4677	0.1140433124
4678	0.114017011
4679	0.1140070126
4680	0.1139673807
4681	0.1139266186
4682	0.113890349
4683	0.1138745252
4684	0.1138597137
4685	0.1138206409
4686	0.1137887044
4687	0.1137676325
4688	0.113748672
4689	0.1137287566
4690	0.1137114989
4691	0.1136756566
4692	0.1136325361
4693	0.113612716
4694	0.1136064823
4695	0.113576513
4696	0.1135544164
4697	0.1135006194
4698	0.1134640326
4699	0.1134287158
4700	0.113390556
4701	0.1133745978
4702	0.1133617642
4703	0.1133146848
4704	0.113288743
4705	0.1132495285
4706	0.1131964602
4707	0.1131579398
4708	0.1131474497
4709	0.1131345533
4710	0.1131045834
4711	0.1130915018
4712	0.1130674136
4713	0.1130553954
4714	0.1130341637
4715	0.1130042718
4716	0.1129948348
4717	0.1129748627
4718	0.1129586953
4719	0.1129353906
4720	0.1129183737
4721	0.1128796678
4722	0.1128563892
4723	0.1128454306
4724	0.1128302916
4725	0.1128130277
4726	0.1127894769
4727	0.1127727138
4728	0.1127335463
4729	0.1126888457
4730	0.1126721864
4731	0.1126663986
4732	0.112633366
4733	0.1126246865
4734	0.1125863093
4735	0.11258018
4736	0.1125529739
4737	0.1125081291
4738	0.1124745193
4739	0.112461834
4740	0.1124460826
4741	0.1124298937
4742	0.112380366
4743	0.1123514583
4744	0.112337457
4745	0.112317435
4746	0.1122825216
4747	0.1122442476
4748	0.112234371
4749	0.1122137815
4750	0.1121668056
4751	0.1121609768
4752	0.112122635
4753	0.1121023796
4754	0.1120830964
4755	0.1120501759
4756	0.1120314259
4757	0.1120066498
4758	0.1119697788
4759	0.1119527328
4760	0.1119146783
4761	0.111904429
4762	0.1118848274
4763	0.1118774789
4764	0.1118572428
4765	0.1118324541
4766	0.1118070174
4767	0.1117909939
4768	0.1117858535
4769	0.111753919
4770	0.1117269036
4771	0.111690717
4772	0.1116717022
4773	0.1116524875
4774	0.1116264842
4775	0.1116127966
4776	0.1115898056
4777	0.1115735407
4778	0.111568184
4779	0.1115481157
4780	0.1115360422
4781	0.1115145227
4782	0.1114917984
4783	0.1114728698
4784	0.1114497724
4785	0.1114366991
4786	0.1114241646
4787	0.1114047189
4788	0.1113716817
4789	0.1113549297
4790	0.1113237278
4791	0.1113068119
4792	0.1112997056
4793	0.1112589485
4794	0.1112554599
4795	0.111247369
4796	0.1112383182
4797	0.1112051609
4798	0.1111674837
4799	0.1111536961
4800	0.1111409763
4801	0.1111361534
4802	0.111115036
4803	0.1110992695
4804	0.1110854691
4805	0.1110756104
4806	0.1110454887
4807	0.1110032625
4808	0.1109856353
4809	0.1109653448
4810	0.1109238573
4811	0.1109073734
4812	0.1108769204
4813	0.1108584506
4814	0.1108497264
4815	0.1108420878
4816	0.1108119609
4817	0.1107905245
4818	0.1107646005
4819	0.1107468707
4820	0.1107182331
4821	0.1106761913
4822	0.110666163
4823	0.1106466953
4824	0.110618424
4825	0.110596944
4826	0.1105734462
4827	0.1105277741
4828	0.1105036208
4829	0.1104837928
4830	0.1104791013
4831	0.1104428546
4832	0.110431454
4833	0.1104078456
4834	0.1103692275
4835	0.1103420188
4836	0.1103053915
4837	0.110300417
4838	0.1102892007
4839	0.1102579762
4840	0.110241531
4841	0.1102293301
4842	0.1102226863
4843	0.1102030279
4844	0.1101728213
4845	0.1101571083
4846	0.1101475064
4847	0.1101214878
4848	0.1100897276
4849	0.1100582257
4850	0.1100479902
4851	0.1100386556
4852	0.1100294868
4853	0.1100059817
4854	0.1099954574
4855	0.1099582927
4856	0.1099384376
4857	0.1099229014
4858	0.109912387
4859	0.1099075358
4860	0.1099005421
4861	0.1098849185
4862	0.1098694965
4863	0.1098407507
4864	0.1098324768
4865	0.1098054419
4866	0.1098002848
4867	0.1097713315
4868	0.1097632918
4869	0.1097475326
4870	0.1097064895
4871	0.1096919042
4872	0.1096606353
4873	0.109645922
4874	0.1096055456
4875	0.1095792792
4876	0.1095700272
4877	0.1095478279
4878	0.109528634
4879	0.1094976286
4880	0.1094828398
4881	0.1094517717
4882	0.1094427822
4883	0.109425835
4884	0.1094189131
4885	0.1094071819
4886	0.1093752934
4887	0.1093483071
4888	0.1093130413
4889	0.1092863576
4890	0.109262849
4891	0.1092336039
4892	0.1092252644
4893	0.1091887989
4894	0.1091569857
4895	0.1091411677
4896	0.1091354408
4897	0.1091167964
4898	0.1090843594
4899	0.1090647818
4900	0.1090506072
4901	0.1090143308
4902	0.1089858945
4903	0.1089462676
4904	0.1089199942
4905	0.10891464
4906	0.1088915555
4907	0.1088731925
4908	0.1088415092
4909	0.1087977894
4910	0.1087578947
4911	0.1087433465
4912	0.1087162893
4913	0.1087030442
4914	0.1086761147
4915	0.1086647288
4916	0.1086436016
4917	0.1086252702
4918	0.1086054255
4919	0.108598912
4920	0.1085858492
4921	0.1085550076
4922	0.108547516
4923	0.1085310642
4924	0.1085071122
4925	0.1084891999
4926	0.1084556139
4927	0.1084440449
4928	0.1084052321
4929	0.1083727898
4930	0.1083417857
4931	0.1083176857
4932	0.1082806428
4933	0.1082715226
4934	0.1082509304
4935	0.1082318591
4936	0.1082055111
4937	0.1081918456
4938	0.1081674859
4939	0.1081439862
4940	0.1081248896
4941	0.1081169758
4942	0.1081068441
4943	0.1080821965
4944	0.1080685614
4945	0.1080482967
4946	0.1080185522
4947	0.1080075878
4948	0.1079972139
4949	0.1079498828
4950	0.1079361952
4951	0.1079200854
4952	0.1078920579
4953	0.1078827142
4954	0.1078506537
4955	0.107847065
4956	0.1078335109
4957	0.1078077077
4958	0.1077793318
4959	0.1077690648
4960	0.1077534809
4961	0.1077429515
4962	0.1077120989
4963	0.107684721
4964	0.1076773823
4965	0.1076668133
4966	0.10764398
4967	0.1076216376
4968	0.10761233
4969	0.1075833287
4970	0.1075659633
4971	0.1075450719
4972	0.1075132276
4973	0.1074932811
4974	0.1074760673
4975	0.1074505233
4976	0.107440031
4977	0.1074246051
4978	0.1074074707
4979	0.1073882516
4980	0.1073518067
4981	0.1073464972
4982	0.107312277
4983	0.1072809387
4984	0.1072540878
4985	0.1072387146
4986	0.1072303674
4987	0.1072036987
4988	0.1071821086
4989	0.107177859
4990	0.1071557564
4991	0.1071342082
4992	0.1071203157
4993	0.1070887316
4994	0.1070472997
4995	0.1070204006
4996	0.1070006772
4997	0.1069596883
4998	0.1069480501
4999	0.1069365914
5000	0.1069243407
5001	0.106905098
5002	0.1068999427
5003	0.1068729338
5004	0.1068647238
5005	0.1068394734
5006	0.1068171165
5007	0.1068087055
5008	0.1067893162
5009	0.1067787477
5010	0.1067686049
5011	0.1067524679
5012	0.1067239016
5013	0.1067107588
5014	0.1066820387
5015	0.1066740296
5016	0.1066535012
5017	0.1066447172
5018	0.1066200586
5019	0.1065978694
5020	0.1065813402
5021	0.1065632207
5022	0.106536263
