iter	Passed	Remaining
4767	394351	21090
4768	394434	21007
4769	394517	20925
4770	394599	20842
4771	394683	20759
4772	394765	20676
4773	394847	20594
4774	394929	20511
4775	395011	20428
4776	395094	20346
4777	395175	20263
4778	395258	20180
4779	395341	20097
4780	395423	20015
4781	395507	19932
4782	395588	19849
4783	395671	19767
4784	395753	19684
4785	395836	19601
4786	395920	19518
4787	396001	19436
4788	396084	19353
4789	396165	19270
4790	396250	19188
4791	396332	19105
4792	396413	19022
4793	396500	18940
4794	396584	18857
4795	396669	18774
4796	396751	18692
4797	396834	18609
4798	396918	18526
4799	397000	18443
4800	397084	18361
4801	397166	18278
4802	397249	18195
4803	397333	18113
4804	397417	18030
4805	397499	17947
4806	397583	17865
4807	397666	17782
4808	397750	17699
4809	397835	17617
4810	397918	17534
4811	398004	17451
4812	398089	17369
4813	398171	17286
4814	398254	17203
4815	398336	17121
4816	398420	17038
4817	398503	16955
4818	398586	16873
4819	398670	16790
4820	398753	16707
4821	398838	16625
4822	398921	16542
4823	399008	16459
4824	399095	16377
4825	399183	16294
4826	399268	16212
4827	399354	16129
4828	399438	16047
4829	399522	15964
4830	399606	15881
4831	399689	15799
4832	399772	15716
4833	399856	15633
4834	399940	15550
4835	400026	15468
4836	400112	15385
4837	400200	15303
4838	400283	15220
4839	400366	15137
4840	400450	15055
4841	400535	14972
4842	400619	14889
4843	400701	14807
4844	400784	14724
4845	400870	14641
4846	400957	14559
4847	401040	14476
4848	401122	14393
4849	401205	14311
4850	401289	14228
4851	401372	14145
4852	401455	14062
4853	401538	13980
4854	401627	13897
4855	401717	13815
4856	401799	13732
4857	401883	13649
4858	401967	13567
4859	402050	13484
4860	402134	13401
4861	402217	13319
4862	402302	13236
4863	402386	13153
4864	402471	13071
4865	402557	12988
4866	402641	12905
4867	402723	12822
4868	402806	12740
4869	402890	12657
4870	402971	12574
4871	403056	12492
4872	403144	12409
4873	403227	12326
4874	403310	12244
4875	403395	12161
4876	403477	12078
4877	403561	11995
4878	403641	11913
4879	403726	11830
4880	403809	11747
4881	403891	11665
4882	403974	11582
4883	404057	11499
4884	404139	11416
4885	404223	11334
4886	404306	11251
4887	404389	11168
4888	404471	11085
4889	404554	11003
4890	404633	10920
4891	404716	10837
4892	404798	10754
4893	404882	10672
4894	404965	10589
4895	405048	10506
4896	405129	10424
4897	405212	10341
4898	405296	10258
4899	405379	10175
4900	405461	10093
4901	405544	10010
4902	405627	9927
4903	405709	9844
4904	405793	9762
4905	405876	9679
4906	405959	9596
4907	406043	9514
4908	406128	9431
4909	406210	9348
4910	406291	9265
4911	406375	9183
4912	406457	9100
4913	406538	9017
4914	406618	8934
4915	406707	8852
4916	406785	8769
4917	406870	8686
4918	406953	8604
4919	407037	8521
4920	407118	8438
4921	407202	8355
4922	407285	8273
4923	407369	8190
4924	407451	8107
4925	407534	8024
4926	407617	7942
4927	407700	7859
4928	407783	7776
4929	407867	7694
4930	407950	7611
4931	408031	7528
4932	408114	7445
4933	408196	7363
4934	408278	7280
4935	408361	7197
4936	408443	7114
4937	408529	7032
4938	408615	6949
4939	408698	6866
4940	408786	6784
4941	408872	6701
4942	408957	6618
4943	409040	6536
4944	409124	6453
4945	409207	6370
4946	409292	6287
4947	409377	6205
4948	409459	6122
4949	409542	6039
4950	409626	5956
4951	409708	5874
4952	409793	5791
4953	409875	5708
4954	409958	5626
4955	410040	5543
4956	410124	5460
4957	410206	5377
4958	410289	5295
4959	410371	5212
4960	410453	5129
4961	410536	5046
4962	410619	4964
4963	410701	4881
4964	410783	4798
4965	410865	4715
4966	410948	4633
4967	411030	4550
4968	411114	4467
4969	411197	4384
4970	411280	4302
4971	411362	4219
4972	411445	4136
4973	411529	4054
4974	411612	3971
4975	411699	3888
4976	411783	3805
4977	411866	3723
4978	411948	3640
4979	412029	3557
4980	412112	3474
4981	412195	3392
4982	412278	3309
4983	412362	3226
4984	412445	3144
4985	412528	3061
4986	412612	2978
4987	412694	2895
4988	412776	2813
4989	412860	2730
4990	412944	2647
4991	413025	2564
4992	413110	2482
4993	413195	2399
4994	413278	2316
4995	413362	2233
4996	413444	2151
4997	413527	2068
4998	413610	1985
4999	413693	1902
5000	413776	1820
5001	413859	1737
5002	413938	1654
5003	414021	1572
5004	414101	1489
5005	414184	1406
5006	414266	1323
5007	414348	1241
5008	414428	1158
5009	414505	1075
5010	414587	992
5011	414669	910
5012	414748	827
5013	414829	744
5014	414909	661
5015	414991	579
5016	415073	496
5017	415156	413
5018	415237	330
5019	415318	248
5020	415403	165
5021	415484	82
5022	415569	0
